SiteName,StationName,SampleDate_D,SampleTypeCode,SampleMatrix,SampleTop,SampleBottom,DepthUnits,DuplicateSample,Extracted,FieldSampleID,LabSampleID,AltSampleID,CoolerID,Sampler,Description,WeightVolume,SampleMethodCode,LogCode,COCNumber,DeliveryGroup,AmbientBlankLot,EquipmentBlankLot,TripBlankLot,FilteredSample,QCSequenceID,QCSampleCode,TaskNumber,PrimarySample,SampleResult,ParameterName,CASNumber,AltParamNumber,Superseded,AnalyticMethod,Value,ReportingUnits,FlagCode,ProblemCode,ValidationCode,DetectedResult,Detect,LimitType,Detect2,LimitType2,Detect3,LimitType3,SpikeAmount,RetentionTime,Error,DilutionFactor,Basis,FilteredAnalysis,LeachMethod,PrepMethod,PreparationLot,ReportableResult,AnalDate_D,ExtractDate_D,LabReportDate_D,LabRecvDate_D,Lab,LabComments,AnalysisLabID,AnalyticalBatch,ValueCode,RunCode,QCAnalysisCode,AnalysisGroup
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Carbon tetrachloride,56-23-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.55,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Acetone,67-64-1,,0,SW846 8260C,10,ug/l,u,z,z,n,10,RL,6,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Chlorobenzene,108-90-7,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.56,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,2-Hexanone,591-78-6,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,2,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Xylenes (Total),1330-20-7,,0,SW846 8260C,0.91,ug/l,vj,z,z,y,1,RL,0.59,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,3-Dichlorobenzene (VOA)",541-73-1,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.54,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Bromofluorobenzene,460-00-4,,0,SW846 8260C,100,%,v,z,z,y,,,,,,,,16.26,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Toluene-D8,2037-26-5,,0,SW846 8260C,98,%,v,z,z,y,,,,,,,,13.42,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Dibromofluoromethane,1868-53-7,,0,SW846 8260C,115,%,v,z,z,y,,,,,,,,10.74,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2-Dichloroethane-D4",17060-07-0,,0,SW846 8260C,106,%,v,z,z,y,,,,,,,,11.18,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Methyl tert-butyl ether,1634-04-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.51,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"trans-1,2-Dichloroethene",156-60-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.54,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-2,9/28/2018,z,Water,0,0,ft,0,N,MW-2,JC74823-3,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"cis-1,2-Dichloroethene",156-59-2,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.51,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076316,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,4-Dioxane",123-91-1,,0,SW846 8270D BY SIM,4.28,ug/l,v,z,z,y,0.11,RL,0.054,MDL,,,,2.15,,1,n,TOT,,SW846 3510C,OP15629A,,10/18/2018,10/5/2018,10/19/2018,9/28/2018,ACTD,,SJ24124638,OP15629A,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Terphenyl-d14,1718-51-0,,0,SW846 8270D BY SIM,98,%,v,z,z,y,,,,,,,,11.04,,1,n,TOT,,SW846 3510C,OP15629A,,10/18/2018,10/5/2018,10/19/2018,9/28/2018,ACTD,,SJ24124638,OP15629A,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,2-Fluorobiphenyl,321-60-8,,0,SW846 8270D BY SIM,61,%,v,z,z,y,,,,,,,,7.35,,1,n,TOT,,SW846 3510C,OP15629A,,10/18/2018,10/5/2018,10/19/2018,9/28/2018,ACTD,,SJ24124638,OP15629A,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Nitrobenzene-d5,4165-60-0,,0,SW846 8270D BY SIM,87,%,v,z,z,y,,,,,,,,5.6,,1,n,TOT,,SW846 3510C,OP15629A,,10/18/2018,10/5/2018,10/19/2018,9/28/2018,ACTD,,SJ24124638,OP15629A,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Total Alkanes,,,0,SW846 8260C,0,ug/l,v,z,z,y,,,,,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076319,V2B7356,O,OR,TIC,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"Total TIC, Volatile",,,0,SW846 8260C,0,ug/l,v,z,z,y,,,,,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076319,V2B7356,O,OR,TIC,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2-Dibromo-3-chloropropane",96-12-8,,0,SW846-8011,0.021,ug/l,u,z,z,n,0.021,RL,0.0089,MDL,,,,,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/19/2018,9/28/2018,ACTD,,SJ24095025,OP15605,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2-Dibromoethane",106-93-4,,0,SW846-8011,0.021,ug/l,u,z,z,n,0.021,RL,0.0055,MDL,,,,,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/19/2018,9/28/2018,ACTD,,SJ24095025,OP15605,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,2-Bromo-1-chloropropane,3017-95-6,,0,SW846-8011,91,%,v,z,z,y,,,,,,,,2.93,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/19/2018,9/28/2018,ACTD,,SJ24095025,OP15605,O,2C,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,Y,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,2-Bromo-1-chloropropane,3017-95-6,,0,SW846-8011,95,%,v,z,z,y,,,,,,,,2.52,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/19/2018,9/28/2018,ACTD,,SJ24095025,OP15605,O,1C,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Dichlorodifluoromethane,75-71-8,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,1.4,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,1,1-Trichloroethane",71-55-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.54,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Bromomethane,74-83-9,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,1.6,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Chloromethane,74-87-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.76,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Bromochloromethane,74-97-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.48,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Chloroethane,75-00-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.73,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Vinyl chloride,75-01-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.79,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Methylene chloride,75-09-2,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,1,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Carbon disulfide,75-15-0,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,0.95,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Bromoform,75-25-2,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.63,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Bromodichloromethane,75-27-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.58,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,1-Dichloroethane",75-34-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.57,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Trichlorofluoromethane,75-69-4,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,0.84,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Acetone,67-64-1,,0,SW846 8260C,10,ug/l,u,z,z,n,10,RL,6,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,1,2-Trichlorotrifluoroethane",76-13-1,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,1.9,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2-Dichloropropane",78-87-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.51,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Methyl ethyl ketone,78-93-3,,0,SW846 8260C,10,ug/l,u,z,z,n,10,RL,6.9,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,1,2-Trichloroethane",79-00-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Trichloroethene,79-01-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Methyl Acetate,79-20-9,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,0.8,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,1,2,2-Tetrachloroethane",79-34-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.65,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2,3-Trichlorobenzene",87-61-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.5,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,o-Xylene,95-47-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.59,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2-Dichlorobenzene (VOA)",95-50-1,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Isopropyl benzene,98-82-8,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.65,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,m&p-Xylenes,,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.78,MDL,,,,15.25,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,1-Dichloroethene",75-35-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.59,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Tetrachloroethene,127-18-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.9,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Ethyl benzene,100-41-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.6,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Styrene,100-42-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.7,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"cis-1,3-Dichloropropene",10061-01-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.47,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"trans-1,3-Dichloropropene",10061-02-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.43,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,4-Dichlorobenzene (VOA)",106-46-7,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.51,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"1,2-Dichloroethane",107-06-2,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.6,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,4-Methyl-2-pentanone,108-10-1,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,1.9,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,"Cyclohexane, Methyl-",108-87-2,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,0.6,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-7,9/28/2018,z,Water,0,0,ft,0,N,MW-7,JC74823-4,,,CW,,,z,,,JC74823,,,,TOT,,NQ,,,,Toluene,108-88-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29676,,10/4/2018,,10/19/2018,9/28/2018,ACTD,,SJ24076318,V2B7356,O,OR,TAR,
